id_comentario, num_cuenta, comentario,fecha_comen
4791,5344190,se ha investigado la queja del cliente.,2023-02-11
4792,5344240,se requiere información adicional sobre la actividad comercial.,2023-02-13
4793,5344430,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-02-14
4794,5344500,condiciones generales de Computech.,2023-02-15
4795,5344960,condiciones generales sin digitalizar.,2023-02-17
4796,5344980,condiciones generales de Computech.,2023-02-16
4797,5345190,los ingresos declarados no son consistentes con el perfil del cliente.,2023-02-14
4798,5345350,información de ingresos no respaldada adecuadamente.,2023-02-14
4799,5345580,información de ingresos no respaldada adecuadamente.,2023-02-15
4800,5345820,se está revisando la apelación del cliente.,2023-02-16
4801,5348330,"solo se digitaliza DNI, foto de cliente y condiciones generales.",2023-02-20
4802,5348570,condiciones generales de Computech.,2023-02-21
4803,5349750,domicilio incompleto.,2023-02-27
4804,5350680,condiciones generales de Computech.,2023-02-24
4805,5350793,condiciones generales de Computech.,2023-02-25
4806,5350921,"ingresos mal cargados, falta autorización. - Carlos González",2023-02-28
4807,5351032,los ingresos reportados no concuerdan con la documentación presentada.,2023-02-28
4808,5351360,información de ingresos no respaldada adecuadamente.,2023-03-05
4809,5351910,los ingresos declarados no son consistentes con el perfil del cliente.,2023-04-22
4810,5351960,el codeudor no cumple con los requisitos de ingresos mínimos.,2023-06-04
4811,5352381,"ingresos mal cargados, falta autorización. - Alejandro López",2023-06-03
4812,5352450,inconsistencia entre los ingresos declarados y los comprobantes.,2023-06-01
4813,5352470,condiciones generales de Computech. +4200 ingresos.,2023-06-03
4814,5352510,condiciones generales de Computech.,2023-06-08
4815,5352530,ingresos no respaldados con documentación adecuada.,2023-06-03
4816,5353131,se ha dado respuesta a la queja del cliente.,2023-06-11
4817,5353291,condiciones generales de Computech.,2023-06-08
4818,5353780,discrepancia en los ingresos declarados por el cliente.,2023-06-11
4819,5353841,condiciones generales de Computech.,2023-06-09
4820,5354130,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-06-10
4821,5354700,+5348. se vuelve a observar ya que no se soluciono.,2023-06-10
4822,5354831,se ha resuelto la reclamación a favor del cliente.,2023-06-14
4823,5355040,se ha contactado al cliente por teléfono para obtener información adicional.,2023-06-11
4824,5355470,falta información adicional para confirmar la veracidad de los ingresos reportados.,2023-06-11
4825,5355700,inconsistencias detectadas en la declaración de ingresos.,2023-06-13
4826,5356490,segmento 44 sin recibo ni servicio,2023-06-15
4827,5356540,se ha cerrado la cuenta del crédito.,2023-06-16
4828,5356951,cedula de identidad no es valida. se vuelve a observar ya que no se soluciono.,2023-06-18
4829,5357130,se ha aprobado la solicitud de re financiación del crédito.,2023-06-21
4830,5357440,se ha resuelto la reclamación a favor del cliente.,2023-06-19
4831,5357610,segmento 44 sin recibo ni servicio,2023-06-19
4832,5358090,los ingresos declarados no son consistentes con el perfil del cliente.,2023-06-23
4833,5358391,benf. 40,2023-06-22
4834,5358670,falta información adicional para confirmar la veracidad de los ingresos reportados. -,2023-06-27
4835,5358930,+1061. CredInfo debe ser exportado.,2023-06-24
4836,5359110,CredInfo debe ser exportado.,2023-06-25
4837,5360001,CredInfo debe ser exportado.,2023-07-05
4838,5360061,CredInfo debe ser exportado.,2023-07-04
4839,5360380,se exporta un CredInfo de mastercard sin limite de crédito propio.,2023-07-10
4840,5360850,solo esta digitalizado el CredInfo. condiciones generales de Computech.,2023-07-10
4841,5361210,solicitud con cuota mensual fija.,2023-07-09
4842,5361341,"ingresos mal cargados, falta autorización. - Germán Varela",2023-07-09
4843,5361510,ingresos no respaldados con documentación adecuada. -,2023-07-10
4844,5361621,condiciones generales de Computech.,2023-07-12
4845,5361730,"ingresos mal cargados, falta autorización. - Carlos González",2023-07-11
4846,5361990,condiciones generales de Computech.,2023-07-12
4847,5362180,información de ingresos no respaldada adecuadamente.,2023-07-13
4848,5362280,CredInfo debe ser exportado.,2023-07-14
4849,5362541,se está investigando la reclamación del cliente.,2023-07-18
4850,5362630,CredInfo debe ser exportado.,2023-07-19
4851,5364240,se cargan mas ingresos de los que figuran en el recibo de sueldo. Factura no es valida como servicio. no se ve la firma en las condiciones digitalizadas.,2023-07-27
4852,5364510,los ingresos declarados no son consistentes con el perfil del cliente.,2023-07-28
4853,5364640,se requiere mayor plazo para la evaluación de la solicitud.,2023-07-25
4854,5364840,CredInfo debe ser digitalizado. se vuelve a observar ya que no se soluciono.,2023-07-24
4855,5364860,no se ve la firma en las condiciones digitalizadas.,2023-07-30
4856,5365590,ingresos no respaldados con documentación adecuada.,2023-07-29
4857,5366200,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-07-31
4858,5366680,CredInfo debe ser exportado.,2023-07-30
4859,5367070,los ingresos reportados no concuerdan con la documentación presentada.,2023-08-04
4860,5367150,"ingresos mal cargados, falta autorización. - Laura Fernández",2023-08-07
4861,5367260,CredInfo debe ser exportado.,2023-08-11
4862,5367480,discrepancia en los ingresos declarados por el cliente.,2023-08-19
4863,5367900,anverso DNI. recibo benf. 40. (o seg. mal asignado),2023-08-23
4864,5368090,falta información adicional para confirmar la veracidad de los ingresos reportados.,2023-08-23
4865,5368290,reverso,2023-08-19
4866,5368330,los ingresos reportados no concuerdan con la documentación presentada.,2023-08-24
4867,5368581,inconsistencias detectadas en la declaración de ingresos.,2023-08-31
4868,5369211,solicitud aprobada en base a las condiciones estándar,2023-08-27
4869,5369801,falta información adicional para confirmar la veracidad de los ingresos reportados.,2023-09-01
4870,5369840,condiciones generales de Computech.,2023-09-04
4871,5370450,los ingresos reportados no concuerdan con la documentación presentada.,2023-09-02
4872,5370510,+1650. CredInfo debe ser exportado.,2023-09-07
4873,5371010,"ingresos mal cargados, falta autorización. - Laura Fernández",2023-09-27
4874,5371030,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-09-28
4875,5371100,ingresos del cliente exceden el límite permitido.,2023-09-30
4876,5371810,se marca que presenta recibo de sueldo en el CredInfo pero no esta digitalizado.,2023-10-04
4877,5371820,+450. condiciones generales de Computech.,2023-10-01
4878,5372190,condiciones generales de Computech.,2023-10-04
4879,5372540,solicitud con cuota mensual variable.,2023-10-06
4880,5372560,información de ingresos no respaldada adecuadamente.,2023-10-02
4881,5373530,se requiere la firma del cliente en la solicitud.,2023-10-09
4882,5373550,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-10-05
4883,5373630,recibo con horas extra y adicionales. segmento 4 sin servicio.,2023-10-09
4884,5374041,se ha solucionado la queja del cliente a su satisfacción.,2023-10-10
4885,5374250,"ingresos mal cargados, falta autorización. - Laura Fernández",2023-10-09
4886,5374480,se marca que presenta recibo de sueldo en el CredInfo pero no esta digitalizado.,2023-10-13
4887,5374530,se marca que presenta recibo de sueldo en el CredInfo pero no esta digitalizado.,2023-10-12
4888,5374980,se ha enviado  una carta al cliente informando la decisión final.,2023-10-09
4889,5375190,solicitud rechazada de forma automática.,2023-10-16
4890,5375340,se marca que presenta recibo en el CredInfo.,2023-10-12
4891,5375400,información de ingresos no respaldada adecuadamente.,2023-10-16
4892,5375820,+3319. se vuelve a observar ya que no se soluciono.,2023-10-17
4893,5376050,reverso,2023-10-17
4894,5376170,no se ve la firma en las condiciones digitalizadas.,2023-10-17
4895,5376460,segmento 4 sin servicio,2023-10-17
4896,5376470,los ingresos reportados no concuerdan con la documentación presentada.,2023-10-18
4897,5376510,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-10-22
4898,5376551,condiciones generales de Computech.,2023-10-24
4899,5376620,información de ingresos no respaldada adecuadamente.,2023-10-23
4900,5376640,información de ingresos no respaldada adecuadamente.,2023-10-22
4901,5377110,discrepancia en los ingresos declarados por el cliente.,2023-10-25
4902,5377270,+1640. se vuelve a observar ya que no se soluciono.,2023-10-25
4903,5377300,CredInfo debe ser exportado.,2023-10-24
4904,5377411,discrepancia en los ingresos declarados por el cliente.,2023-10-24
4905,5377420,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-10-24
4906,5377480,empresa de seguridad.,2023-10-29
4907,5377700,ingresos del cliente exceden el límite permitido. - rita alonso,2023-10-26
4908,5378040,+3030. condiciones generales de Computech.,2023-10-30
4909,5378190,información de ingresos no respaldada adecuadamente.,2023-10-28
4910,5378630,segmento 44 sin recibo ni servicio. condiciones generales de Computech.,2023-11-02
4911,5378661,"+6450. se digitaliza una foto del DNI. no es valido, tiene que estar el DNI escaneado.",2023-11-04
4912,5378790,"ingresos mal cargados, falta autorización. - Ana García",2023-11-07
4913,5378850,la solicitud ha sido aprobada con condiciones.,2023-11-07
4914,5378930,condiciones generales de Computech.,2023-11-09
4915,5379070,incongruencia entre la antigüedad laboral declarada y la comprobable.,2023-11-11
4916,5379081,"ingresos mal cargados, falta autorización. - Carlos González",2023-11-14
4917,5379370,no se digitalizan las condiciones generales. falta finalizar el legajo.,2023-11-12
4918,5379380,discrepancia en los ingresos declarados por el cliente.,2023-11-11
4919,5379750,la propiedad utilizada como garantía no tiene titulo de propiedad.,2023-11-11
4920,5380160,falta información adicional para confirmar la veracidad de los ingresos reportados.,2023-11-16
4921,5380390,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-11-16
4922,5380611,no se digitalizan las condiciones generales.,2023-11-14
4923,5380960,condiciones generales de Computech.,2023-11-14
4924,5381030,"ingresos mal cargados, falta autorización. - Javier Martínez",2023-11-21
4925,5381120,esta escaneado el CredInfo de crediflow,2023-11-19
4926,5381390,condiciones generales de Computech.,2023-11-19
4927,5381490,falta documentación: no se recibí segunda quincena.,2023-11-22
4928,5381630,esta escaneado el CredInfo de crediflow,2023-11-24
4929,5381890,condiciones generales de Computech.,2023-11-26
4930,5382510,"ingresos mal cargados, falta autorización. - Carlos González",2023-11-29
4931,5382630,falta documentación: no se recibí segunda quincena.,2023-12-16
4932,5382950,seguridad,2023-12-19
4933,5383060,se recibió un legajo completo. reapertura posiblemente.,2023-12-28
4934,5383100,segmento 2 sin servicio.,2023-12-29
4935,5383840,+3915. se vuelve a observar ya que no se soluciono.,2023-12-30
4936,5383860,+330. condiciones generales de Computech.,2023-12-28
4937,5383942,falta información adicional para confirmar la veracidad de los ingresos reportados.,2024-01-01
4938,5383980,falta información adicional para confirmar la veracidad de los ingresos reportados.,2024-01-02
4939,5384030,condiciones generales de Computech.,2023-12-31
4940,5384110,se requiere información adicional sobre el destino del crédito.,2024-01-01
4941,5385320,+17900. se vuelve a observar ya que no se soluciono.,2024-01-03
4942,5385390,se requiere plan de pagos para la deuda pendiente.,2024-01-02
4943,5385520,información de ingresos no respaldada adecuadamente.,2024-01-05
4944,5385561,se marca que presenta recibo en el CredInfo.,2024-01-04
4945,5385620,se marca que presenta recibo en el CredInfo.,2024-01-09
4946,5385651,"ingresos mal cargados, falta autorización. - Ana García",2024-01-07
4947,5385670,la propiedad no se encuentra en buen estado.,2024-01-10
4948,5386151,se marca que presenta recibo en el CredInfo.,2024-01-28
4949,5386340,ingresos del cliente exceden el límite permitido.,2024-02-01
4950,5386670,se marca que presenta recibo en el CredInfo.,2024-02-05
4951,5386700,"ingresos mal cargados, falta autorización. - Alejandro López",2024-02-05
4952,5386710,se marca que presenta recibo en el CredInfo.,2024-02-09
4953,5386920,se marca que presenta recibo en el CredInfo.,2024-02-14
4954,5387020,se marca que presenta recibo en el CredInfo.,2024-02-15
4955,5388630,discrepancia en los ingresos declarados por el cliente.,2024-03-18
4956,5389020,condiciones generales de Computech.,2024-03-18
4957,5391300,solicitud en espera de la aprobación del comité de crédito.,2024-03-25
4958,5392890,"ingresos mal cargados, falta autorización. - Ana García",2024-03-27
4959,5394340,falta de actualización de información personal afecta evaluación crediticia. necesario corregir.,2024-03-30
